X,Y,Z,α,β,γ,unipolar(mV),bipolar(mV),LAT(ms)
40.5135,-28.344,142.053,0.923706,0.149913,0.352554,4.374,0.066,-10000
47.7552,-27.1653,145.213,0.887368,0.144876,0.437709,4.602,0.036,-10000
49.3575,-23.7411,150.812,0.750627,-0.0232241,-0.660318,4.575,0.054,-10000
53.1625,-14.4657,156.851,0.0990946,-0.736051,-0.669633,5.094,0.045,-10000
53.5513,-20.01,151.143,-0.00172723,-0.651505,-0.758642,4.884,0.048,-10000
54.7084,-18.6649,144.978,-0.197679,-0.922675,0.331048,5.406,0.03,-10000
49.1648,-20.0721,134.645,0.407998,-0.275438,0.870443,5.91,0.045,-10000
51.9263,-22.3638,141.769,0.282934,-0.297892,0.911706,5.325,0.033,-10000
41.2754,-26.3763,141.694,0.929142,0.162347,0.332171,4.488,0.078,-10000
48.5413,-25.061,144.735,0.888157,0.166629,0.428267,4.695,0.051,-10000
36.3684,-6.56401,127.587,0.57914,-0.296926,0.759231,5.697,0.057,-10000
40.3293,-8.74607,134.116,0.413028,-0.249607,0.875845,5.79,0.039,-10000
38.217,-12.9486,137.342,0.790141,0.504894,0.347504,5.304,0.084,-10000
32.5297,-12.3244,148.319,0.684958,0.215837,-0.695879,5.472,0.117,-17
39.1756,-7.75949,133.865,0.449458,-0.251453,0.857181,6.015,0.066,-10000
37.2439,-12.0166,137.122,0.796774,0.510808,0.322842,5.547,0.075,-10000
31.4363,-11.5004,147.986,0.68479,0.229125,-0.691784,5.322,0.123,-21
39.8817,-2.49052,137.179,0.122663,-0.976067,0.179574,5.967,0.06,-10000
37.8809,-6.74829,133.592,0.467995,-0.253037,0.846731,5.748,0.036,-10000
29.2375,-14.5163,134.697,0.899241,0.380418,0.215983,4.5,0.081,-10000
36.0414,-10.9868,136.825,0.804181,0.503109,0.316504,5.271,0.066,-10000
30.3109,-10.5243,146.956,0.693054,0.271858,-0.66766,5.196,0.114,-23
35.8071,-8.27652,141.596,0.681015,0.290101,-0.672354,5.34,0.054,-10000
38.4553,-2.82163,141.625,0.199635,-0.665547,-0.719161,5.766,0.057,-10000
38.7349,-1.22856,136.379,0.139888,-0.974273,0.176704,5.919,0.06,-10000
36.651,-5.54178,132.859,0.500424,-0.240486,0.83171,5.667,0.042,-10000
28.1697,-13.0012,133.724,0.919342,0.326147,0.220087,4.479,0.069,-10000
35.0294,-9.70836,135.936,0.799758,0.498748,0.334121,5.232,0.069,-10000
37.9812,-6.10955,141.979,0.251814,-0.645439,-0.721109,5.757,0.084,-20
36.434,3.25181,136.259,0.35835,-0.933567,0.00617788,5.919,0.159,-10000
31.9246,-6.18763,127.088,0.628718,-0.294058,0.719891,5.385,0.069,-10000
34.9867,-12.9149,142.058,0.715426,0.231783,-0.659122,5.28,0.06,-10000
31.7046,-7.82081,127.198,0.620003,-0.3038,0.723396,5.574,0.087,-10000
34.1197,-13.9696,136.248,0.848418,0.372214,0.376356,5.244,0.087,-10000
34.3015,-14.0351,141.808,0.723086,0.211107,-0.657709,5.31,0.075,-10000
35.6853,0.360667,135.809,0.320164,-0.945283,0.0627304,6,0.249,-19
31.0621,-8.9332,126.99,0.608682,-0.311408,0.729748,5.469,0.066,-10000
37.7211,-7.18578,136.606,0.111727,-0.984418,0.135786,6.042,0.06,-10000
30.1244,-12.8412,147.641,0.692713,0.212843,-0.689091,5.382,0.174,-19
37.0225,3.82537,136.178,0.316726,-0.947738,0.0384257,6.138,0.111,-20
34.6749,-13.6546,149.548,0.678287,0.175163,-0.713614,5.445,0.126,-20
31.7245,-15.9279,135.505,0.930482,0.260975,0.257089,4.866,0.171,31
36.5715,-14.657,150.839,0.661676,0.131715,-0.73813,5.22,0.135,-19
45.5498,-7.18246,138.942,0.00169728,-0.95383,0.300344,5.787,0.054,-10000
41.8194,-17.0882,139.948,0.861534,0.352585,0.365299,4.881,0.063,88
44.4375,-26.6174,170.937,0.636156,0.000450783,-0.771561,4.17,0.978,98
53.9437,-21.2268,164.468,-0.0922619,-0.614974,-0.783132,4.428,0.132,16
46.8807,-20.5476,170.646,0.705565,-0.2392,-0.667055,4.761,0.45,8
48.5419,-16.5545,169.834,0.696951,-0.203949,-0.687506,4.677,0.288,4
53.413,-17.5524,163.704,0.525179,-0.046649,-0.849712,4.494,0.096,15
43.7443,-22.4456,162.25,0.908198,0.287218,-0.304438,4.365,0.168,3
43.7355,-10.285,152.293,0.971183,-0.148091,0.186743,5.862,0.093,-10000
57.4397,-9.24258,159.353,-0.054231,0.337371,-0.939808,4.941,0.123,15
55.2719,5.72372,156.088,0.13661,-0.888528,-0.438013,5.988,0.063,-10000
56.2218,-1.75613,154.112,0.102506,-0.992895,-0.0604256,5.622,0.069,-10000
52.8706,-10.9454,155.506,0.744689,0.6217,-0.24275,5.112,0.054,-10000
65.3886,4.10376,158.914,-0.559648,-0.62627,-0.542753,4.932,0.465,-18
60.7891,-0.909081,154.71,-0.590331,-0.627051,-0.508248,5.031,0.096,-17
56.6833,0.992865,152.41,0.116855,-0.980784,-0.156227,5.397,0.066,-10000
43.9622,-3.90221,150.919,0.994863,-0.0884858,-0.0491786,5.847,0.117,93
62.2996,-8.68915,162.705,-0.200876,0.278469,-0.939204,4.575,0.204,24
60.1333,-6.13625,155.485,-0.341304,0.360518,-0.868066,5.268,0.048,-10000
66.3707,4.22652,157.604,-0.593892,-0.604795,-0.53058,5.175,0.492,-20
61.5292,-0.606732,153.459,-0.61655,-0.603574,-0.505533,5.403,0.09,-20
56.4895,8.63601,154.468,0.0820716,-0.850879,-0.518911,5.967,0.126,-118
57.2632,1.38293,151.546,0.11213,-0.970051,-0.215472,5.811,0.075,-10000
52.2563,-4.12417,150.087,0.998187,-0.0542279,0.0261154,5.595,0.045,-10000
54.1141,-8.11634,152.233,0.701324,0.631558,-0.330573,5.271,0.042,-10000
48.4687,-12.8744,155.023,0.713014,0.532869,-0.455699,5.268,0.087,-10000
65.3138,4.79747,157.141,-0.568271,-0.577594,-0.586048,5.268,0.483,-24
51.9238,-4.80123,153.929,-0.319384,0.23007,-0.919272,5.835,0.036,-10000
43.5181,7.54122,149.975,0.630824,-0.592747,-0.500711,6.588,0.258,-24
36.716,-1.1663,147.312,0.980324,-0.197322,-0.00535327,6.54,0.138,-10000
54.2523,-5.41947,160.917,-0.223055,0.205952,-0.952801,5.997,0.09,-10000
52.0286,-3.74785,153.435,-0.333136,0.21218,-0.918695,6.132,0.045,-10000
58.2256,5.91898,155.229,-0.563185,-0.602011,-0.566043,5.994,0.126,-62
44.2778,9.36244,149.555,0.4642,-0.78386,-0.412409,6.732,0.372,-25
47.7673,2.64129,147.976,0.415487,-0.909511,0.0126365,6.57,0.081,-10000
44.5253,-1.80277,147.515,0.982305,-0.148718,0.11384,6.48,0.075,-10000
40.059,-9.4873,154.215,0.713037,0.470468,-0.519844,6.642,0.093,-21
45.9604,-5.57394,150.546,0.763422,0.50861,-0.398125,6.321,0.06,-10000
54.5727,-0.98634,159.932,-0.298887,0.127614,-0.945717,5.82,0.081,-154
51.9186,0.178211,152.485,-0.364809,0.163596,-0.916597,5.946,0.036,-10000
43.7123,12.9069,149.029,0.465371,-0.777739,-0.422554,6.453,0.399,-21
44.209,1.66264,146.638,0.988635,-0.105311,0.10729,6.297,0.081,-10000
52.641,5.14879,149.741,-0.595888,-0.629045,-0.49922,6.228,0.078,-10000
46.841,6.531,147.006,0.454075,-0.889365,-0.0533472,6.747,0.075,-10000
39.1819,-6.06397,151.83,0.743933,0.501616,-0.441526,6.606,0.108,-10000
45.2306,-1.82979,148.823,0.769522,0.557809,-0.310943,6.369,0.063,-10000
51.7758,1.24717,152.062,-0.387731,0.207953,-0.898009,6.006,0.036,-10000
57.5445,10.9622,154.068,-0.568834,-0.594753,-0.568064,5.85,0.276,-58
43.3663,14.157,148.969,0.46415,-0.777987,-0.423441,6.738,0.339,-22
47.0162,7.52634,147.074,0.453915,-0.889373,-0.0545588,6.486,0.069,-22
36.0416,3.96251,146.028,0.988268,-0.147922,-0.0380047,6.528,0.135,-10000
51.3687,2.35752,151.96,-0.403971,0.189802,-0.894864,5.634,0.045,-10000
42.6582,15.0789,148.619,0.477155,-0.772875,-0.418314,6.132,0.39,-20
46.4301,8.50582,146.856,0.472197,-0.881082,-0.0269298,6.036,0.084,-20
35.5576,5.05585,145.889,0.987168,-0.156557,-0.0314491,6.204,0.099,-10000
43.449,3.99753,146.218,0.987585,-0.108304,0.113784,5.976,0.096,-10000
44.9152,0.180553,148.795,0.768736,0.559055,-0.310647,5.784,0.072,-10000
41.0903,15.9276,148.611,0.491051,-0.78128,-0.385319,6.84,0.531,-21
42.0402,4.85868,146.365,0.990554,-0.105482,0.0876161,6.345,0.081,-10000
43.5321,1.0464,148.813,0.76743,0.560157,-0.311889,6.273,0.069,-10000
51.9542,2.58615,159.174,-0.374392,0.157865,-0.913734,6.456,0.102,-154
40.1999,17.3553,148.834,0.48087,-0.795829,-0.367996,7.065,0.561,-25
41.09,6.27381,146.597,0.992164,-0.113654,0.051907,6.306,0.111,-10000
36.9664,-2.14561,152.212,0.68832,0.541379,-0.482829,6.816,0.174,-10000
42.695,2.32662,148.956,0.745389,0.577904,-0.3323,6.324,0.093,-10000
55.7828,12.5862,154.159,-0.718944,-0.430023,-0.546076,5.835,0.258,-58
49.9684,9.09375,149.921,-0.734757,-0.443134,-0.513581,6.231,0.084,-10000
39.2123,18.0868,147.922,0.531589,-0.818777,-0.216832,7.503,0.57,-21
43.2911,11.3378,146.999,0.490065,-0.871563,-0.014638,6.618,0.186,-21
48.9486,9.20645,150.312,-0.762052,-0.431076,-0.483166,6.315,0.078,-10000
42.0453,11.4497,147.103,0.505722,-0.859114,0.0785405,6.546,0.252,-21
31.3324,8.52384,147.492,0.978353,-0.190527,-0.0807742,6.225,0.261,-10
40.7701,3.18255,149.591,0.752234,0.565654,-0.337903,6.606,0.111,-10000
45.4669,4.82375,152.613,-0.330191,0.242996,-0.9121,6.456,0.093,-10000
54.1302,11.6954,154.015,-0.794939,-0.372975,-0.4785,5.649,0.162,-57
47.7661,8.69036,150.212,-0.796092,-0.378296,-0.472367,6.126,0.075,-10000
37.1419,18.3141,146.545,0.477971,-0.877468,-0.0399148,6.957,0.363,-12
40.9018,11.2995,146.869,0.463,-0.878061,0.120997,6.393,0.234,-21
37.8407,6.88273,147.127,0.990746,-0.114823,0.0723694,6.246,0.168,-10000
39.4021,2.89963,149.432,0.755389,0.572098,-0.319518,6.375,0.111,-10000
44.536,3.24692,152.358,-0.340087,0.302627,-0.890369,6.648,0.078,-10000
46.9351,7.15207,150.035,-0.824758,-0.325178,-0.462637,6.33,0.057,-10000
36.6878,17.3038,146.108,0.433959,-0.900904,0.00719633,7.185,0.306,-16
40.1182,10.1239,146.68,0.424236,-0.895293,0.135921,6.54,0.213,-17
28.9375,6.51002,146.667,0.997228,-0.031218,0.0675381,6.153,0.306,-12
38.4275,1.67739,149.395,0.752973,0.563177,-0.340387,6.516,0.096,-10000
45.7854,-0.428335,159.417,-0.259802,0.19757,-0.945235,7.32,0.12,-10000
39.4235,8.77436,146.573,0.365603,-0.924961,0.103832,6.501,0.195,-15
27.9183,4.7094,146.012,0.995907,-0.0483645,0.0763505,5.934,0.321,-14
37.4394,0.30662,149.347,0.75016,0.536622,-0.386391,6.42,0.111,-10000
44.8896,-2.43321,159.392,-0.249936,0.239182,-0.938256,7.278,0.123,-10000
42.7955,-0.121112,152.043,-0.273849,0.339099,-0.90001,6.684,0.087,-10000
52.102,6.39859,153.577,-0.818594,-0.331329,-0.469175,6.093,0.144,-118
45.5405,3.85505,149.775,-0.821847,-0.30458,-0.481455,6.429,0.063,-69
36.3897,14.6446,146.471,0.385322,-0.921987,-0.038305,7.326,0.36,-23
39.2344,7.19268,146.618,0.326373,-0.942258,0.0750424,6.672,0.189,-15
27.5823,3.47041,145.752,0.992277,-0.0764702,0.097667,6.27,0.333,-15
37.0012,-1.33121,149.235,0.75502,0.53041,-0.385499,6.417,0.084,-10000
44.8614,2.73436,149.697,-0.800273,-0.338556,-0.494917,6.399,0.189,-69
36.2984,13.4975,147.043,0.357401,-0.922249,-0.147378,7.275,0.651,-27
27.1128,2.66427,145.242,0.987193,-0.107259,0.118089,6.045,0.426,-14
43.2741,1.29804,148.531,-0.720782,-0.3361,-0.606225,6.039,0.18,-69
37.9038,4.63972,145.536,0.243495,-0.9655,-0.0923075,6.252,0.186,-21
25.9781,1.51101,143.46,0.98914,-0.0953724,0.111827,5.856,0.3,-17
41.249,-1.3584,147.157,-0.603135,-0.290819,-0.742733,6.408,0.084,-64
34.7067,9.13557,147.623,0.237154,-0.841727,-0.485028,6.954,0.303,-20
24.5612,-0.451721,141.672,0.986227,-0.152381,0.0643194,5.343,0.207,-16
33.2268,6.3461,147.668,0.216005,-0.800514,-0.559034,6.435,0.222,-21
31.4943,-8.5471,142.493,0.853021,0.506074,-0.127453,5.07,0.066,-10000
33.6881,-16.7799,150.694,0.116658,0.584545,-0.802931,5.067,0.099,-10000
40.6179,-5.35823,152.711,-0.378763,-0.159663,-0.911617,6.3,0.105,-10000
33.8646,-2.97908,142.87,0.226727,-0.855695,-0.465167,5.868,0.069,-21
30.4384,-10.9964,140.484,0.864021,0.503294,0.0127793,4.854,0.078,-10000
32.8445,-17.9756,149.426,0.162875,0.631347,-0.758204,4.803,0.06,-10000
37.0998,-7.58521,144.717,-0.374299,-0.170816,-0.911439,5.7,0.045,-10000
33.4883,-3.84674,142.089,0.246392,-0.846936,-0.471158,5.688,0.072,-24
22.1427,-4.40035,137.643,0.950011,-0.311579,0.0199243,4.14,0.072,-10000
34.6128,-12.2418,143.434,0.172879,0.688755,-0.704081,5.187,0.072,-10000
31.7826,2.58137,146.423,0.261392,-0.75435,-0.602188,6.057,0.117,-10000
40.4173,-6.86424,151.821,-0.324139,-0.145299,-0.934785,5.97,0.063,-10000
22.9992,-4.67858,137.113,0.94973,-0.303325,0.0775002,4.152,0.06,-10000
30.4711,-7.29228,138.14,0.919289,-0.350447,0.179149,4.902,0.066,-10000
31.0974,-12.4112,138.775,0.83919,0.535268,0.0961629,4.689,0.084,-10000
35.6671,-12.9415,143.37,0.169725,0.687625,-0.70595,4.995,0.039,-10000
34.9071,-4.16196,141.779,0.247086,-0.848337,-0.468267,5.586,0.069,-22
23.7642,-4.58928,136.467,0.947139,-0.28221,0.152593,4.095,0.069,-10000
34.7208,-18.216,149.407,0.16213,0.616554,-0.770438,4.554,0.132,112
33.1029,-0.125615,146.684,0.281278,-0.745604,-0.604117,5.97,0.102,-20
35.2471,-6.45582,142.347,0.255307,-0.838475,-0.481434,5.634,0.072,-20
31.9446,-14.3103,139.464,0.868779,0.489429,0.0753824,4.71,0.105,-10000
34.2967,-23.1878,150.306,0.183583,0.609563,-0.771187,4.53,0.177,14
35.7538,-17.9908,144.421,0.180879,0.690271,-0.700578,5.007,0.081,-10000
35.1437,-9.19576,143,0.2434,-0.839548,-0.485711,5.778,0.078,-19
35.4139,-19.9148,143.765,0.208295,0.681288,-0.701755,4.635,0.063,-10000
38.0811,-15.4518,145.114,-0.291159,-0.0618171,-0.954675,5.118,0.033,-10000
24.0173,-10.4489,138.091,0.925898,-0.377747,-0.00443138,4.089,0.078,-22
31.2571,-13.6806,138.742,0.886614,-0.43125,0.16715,4.722,0.057,-10000
32.8096,-6.94551,146.066,0.249418,-0.770149,-0.587078,5.571,0.126,-21
33.0412,-27.5024,150.299,0.260346,0.535271,-0.803558,4.05,0.153,12
34.8771,-14.1698,142.318,0.215611,-0.870842,-0.441753,5.349,0.078,-21
33.9395,-26.9507,149.507,0.259801,0.529542,-0.80752,4.104,0.159,14
35.5495,-13.6321,141.586,0.239434,-0.858234,-0.453988,5.244,0.069,-22
34.9836,-26.8173,149.112,0.261206,0.551185,-0.792443,4.254,0.147,10
25.5756,-12.5444,136.885,0.901229,-0.433043,0.0161356,4.329,0.063,-10000
32.7118,-15.9733,137.707,0.885043,-0.425259,0.189352,5.022,0.072,-10000
35.846,-25.591,149.615,0.217452,0.567762,-0.793953,4.35,0.195,12
37.3735,-20.6914,143.503,0.164673,0.657826,-0.734948,4.92,0.099,-10000
41.8235,-15.5931,152.406,-0.247977,-0.077554,-0.965657,5.493,0.069,-10000
39.7178,-16.2338,144.716,-0.278478,-0.0826351,-0.956881,5.427,0.054,-10000
34.3974,-5.55441,145.863,0.271068,-0.757664,-0.59369,6.084,0.111,-21
25.8279,-11.2917,137.438,0.902302,-0.431016,0.0086784,4.422,0.078,-10000
32.9892,-14.6817,138.2,0.890256,-0.417558,0.181909,5.055,0.069,-10000
37.464,-19.3253,143.232,0.177684,0.645268,-0.743006,4.605,0.054,-10000
41.6773,-13.7815,152.116,-0.23083,-0.0995801,-0.967885,5.202,0.063,-10000
39.7411,-14.6956,144.41,-0.25327,-0.128965,-0.958761,5.088,0.033,-10000
26.508,-21.0968,140.112,0.888091,0.147223,-0.435453,3.639,0.111,-10000
26.0388,-22.0224,138.498,0.897815,0.369408,-0.239721,3.66,0.186,-10000
33.0801,-18.6306,137.902,0.871367,0.482461,0.0891692,4.68,0.099,-10000
35.9063,-24.1825,149.102,0.216704,0.605295,-0.765935,4.14,0.15,10
34.4066,-3.92866,145.31,0.303173,-0.761576,-0.572789,5.805,0.105,-22
36.679,-10.4019,141.27,0.265621,-0.858575,-0.438514,5.4,0.072,-22
25.8433,-9.98284,137.069,0.908681,-0.417377,0.00976754,4.152,0.081,-10000
37.6817,-18.4964,142.626,0.190893,0.658397,-0.728061,4.62,0.069,-10000
41.9436,-12.9384,151.578,-0.212733,-0.0804785,-0.97379,5.148,0.054,-10000
40.0574,-13.7878,143.857,-0.258927,-0.131919,-0.956846,5.097,0.048,-10000
33.7698,-17.7414,137.99,0.866738,0.489882,0.0937098,4.479,0.084,-10000
41.6594,-13.8787,151.052,-0.215043,-0.0513901,-0.975251,5.283,0.06,-10000
33.2191,-13.1,136.837,0.888427,-0.428549,0.164446,4.944,0.069,-10000
33.2773,-26.2229,148.403,0.32396,0.597035,-0.733893,3.993,0.156,9
33.0087,-6.06754,145.144,0.316231,-0.751731,-0.578704,5.538,0.096,-17
35.3523,-12.4767,141.044,0.270407,-0.85242,-0.447505,5.367,0.051,-10000
32.1373,-20.333,137.967,0.867345,0.477597,0.14005,4.5,0.135,15
30.5803,-26.3853,148.428,0.317279,0.586582,-0.745154,4.029,0.117,10
33.0236,-21.3396,142.745,0.29389,0.675493,-0.676268,4.536,0.072,-10000
37.7537,-16.6791,152.074,-0.221129,-0.017677,-0.975084,5.334,0.081,-10000
22.1788,-11.9279,136.533,0.907465,-0.419367,0.0252792,3.792,0.051,-10000
29.3301,-15.2511,137.523,0.883272,-0.412763,0.222391,4.521,0.051,-10000
28.6997,-24.5328,147.488,0.17937,0.485675,-0.855539,3.996,0.168,9
30.1031,-19.904,141.207,0.172287,0.673855,-0.718496,4.542,0.087,-10000
31.9088,-15.8457,142.71,-0.15445,0.0160685,-0.98787,5.076,0.045,-10000
26.9357,-5.67352,145.064,0.272321,-0.673967,-0.686739,5.268,0.114,-20
18.6475,-10.1037,136.009,0.901006,-0.433327,-0.0203736,3.513,0.078,-10000
25.8052,-13.6048,136.375,0.889722,-0.442573,0.111909,4.377,0.063,-10000
25.9374,-18.5603,136.273,0.901715,0.400628,0.162506,4.17,0.105,-10000
14.7182,-8.4658,133.581,0.897278,-0.432262,-0.0896751,2.772,0.087,-10000
28.1133,-17.0971,142.441,-0.239135,0.262096,-0.934944,4.416,0.099,-10000
25.8758,-14.8163,135.122,-0.320461,0.308338,-0.895675,4.362,0.063,-10000
18.7634,-11.122,130.473,0.914917,-0.386176,-0.117453,3.327,0.072,-10000
27.4378,-18.7312,138.719,-0.236386,0.469013,-0.850969,4.257,0.069,-10000
18.8739,-7.76519,139.047,0.371331,-0.273691,-0.887247,3.561,0.081,-10000
21.595,-10.3366,131.997,0.309333,-0.369491,-0.876236,3.894,0.048,-10000
23.4718,-24.613,117.02,-0.378416,0.831443,0.406821,6.705,0.705,-26
17.6952,-10.266,126.448,0.278313,-0.370833,-0.886016,3.171,0.102,30
6.26496,-8.70833,120.516,0.941371,-0.291241,0.170292,2.253,0.201,22
10.2284,-18.0267,113.007,0.735974,0.328274,0.592097,4.035,0.258,-9
15.7337,-15.0421,117.943,0.641521,0.41844,0.64293,3.963,0.216,-16
13.1519,-11.5474,121.252,0.92202,-0.383839,0.0504711,2.559,0.09,34
8.87313,-18.4355,113.077,0.791844,0.260785,0.552244,3.042,0.243,-8
20.1984,-17.0656,126.071,-0.443472,0.423371,-0.789994,3.741,0.117,-10000
16.2067,-12.5213,126.467,0.266623,-0.367889,-0.890825,3.081,0.114,-10000
9.15654,-19.1051,111.956,0.552903,0.22305,0.802837,3.735,0.336,-9
14.2582,-10.4471,133.297,0.174917,-0.22006,-0.959676,2.742,0.114,-10000
12.1425,-13.0251,121.614,0.921519,-0.356534,-0.153904,3.786,0.084,-10000
22.0748,-20.3732,132.16,-0.429187,0.536009,-0.726976,3.54,0.105,-10000
27.5651,-24.6748,111.129,0.846896,0.430898,0.311598,9.996,1.977,-29
23.4729,-24.1244,110.432,0.837461,0.380761,0.392021,11.508,3.885,-27
36.9929,-31.3666,116.669,-0.439014,0.898458,-0.00629655,9.984,1.548,-20
33.1705,-24.4153,117.251,-0.517873,0.84188,0.151807,7.842,0.288,-35
19.7248,-24.1342,110.862,0.812845,0.295857,0.501749,8.559,0.723,-22
34.514,-31.7759,118.747,-0.374727,0.925908,-0.0476838,8.13,0.9,-25
34.8675,-27.736,136.841,-0.365283,0.4895,-0.791807,4.401,0.093,-10000
27.5676,-15.3061,138.461,0.122934,-0.372422,-0.919886,4.194,0.06,-10000
28.2998,-18.7115,131.285,0.0602724,-0.479508,-0.875465,4.647,0.117,-10000
17.2405,-24.537,119.726,0.87456,0.202509,0.440607,6.3,1.233,-20
24.065,-22.9542,123.567,0.83213,0.193334,0.51979,5.268,0.276,-22
29.4441,-26.5294,125.898,-0.071864,0.997145,0.0231745,5.727,0.108,-10000
31.729,-23.4856,130.091,-0.481476,0.495993,-0.722615,4.944,0.12,-10000
17.0221,-15.8775,130.138,0.873225,-0.258355,-0.413196,2.754,0.15,-10000
23.9643,-18.5642,127.361,0.865294,-0.414321,-0.282143,3.933,0.117,-10000
35.0239,-27.0342,135.968,-0.375773,0.505775,-0.776522,4.377,0.069,-10000
28.2354,-17.68,130.816,0.0871887,-0.452793,-0.887343,4.461,0.078,-10000
29.5447,-25.4399,125.866,-0.0511443,0.99863,0.011034,5.778,0.129,-10000
31.9762,-22.3198,130.019,-0.487725,0.483609,-0.726806,5.01,0.102,-10000
27.7323,-14.0396,138.113,0.134941,-0.32523,-0.935958,4.2,0.051,-10000
17.5232,-14.8479,130.844,0.856133,-0.243237,-0.45593,2.772,0.156,-10000
24.2967,-17.47,127.62,0.840024,-0.413203,-0.351601,3.987,0.108,-10000
24.375,-21.5128,123.401,0.860425,0.249834,0.44413,5.1,0.216,-10000
17.2923,-23.6122,120.293,0.925409,0.228307,0.302479,3.603,0.33,-15
35.9298,-25.9181,136.307,-0.399255,0.510632,-0.761479,4.491,0.078,-10000
28.9129,-16.7275,131.259,0.0867843,-0.441569,-0.89302,4.515,0.069,-10000
17.8461,-22.7191,119.677,0.875114,0.227366,0.427178,5.01,0.474,-15
29.577,-34.8551,127.128,-0.045377,0.990669,-0.128517,4.512,0.873,-39
33.6662,-27.7356,136.947,-0.303565,0.517573,-0.799979,4.155,0.078,-10000
16.0807,-25.3745,119.495,0.85207,0.0615974,0.51979,5.499,1.059,-17
30.6375,-40.5658,129.317,-0.0707348,0.99683,-0.0364244,3.714,1.644,-9
30.0622,-32.5907,129.061,-0.0730807,0.996945,-0.0275646,5.262,0.405,-40
18.7359,-26.929,120.8,0.804352,-0.0589679,0.59122,9.282,3.954,-22
25.1326,-27.2714,125.589,0.794912,-0.0266406,0.60614,5.871,0.486,-21
51.2911,-50.5819,123.937,-0.41732,0.908759,-0.000309642,3.21,1.467,-19
47.7854,-43.4181,124.316,-0.459515,0.883064,0.095102,5.709,2.169,-32
56.5545,-41.8414,131.679,-0.796232,0.298957,-0.525964,4.602,0.093,-10000
33.4427,-39.6692,131.724,0.824536,0.169193,-0.539921,3.75,0.198,28
32.657,-36.499,120.913,0.927316,-0.266986,0.262303,9.099,0.963,-28
40.1183,-38.2087,123.177,0.939025,-0.160697,0.303987,9.846,1.788,-32
51.8903,-49.7689,122.112,-0.343705,0.938311,0.0379309,2.997,1.386,-17
48.9354,-42.3829,122.788,-0.395389,0.909112,0.131084,5.436,1.827,-31
58.286,-40.4467,129.967,-0.815797,0.289019,-0.500942,4.35,0.093,-10000
51.5317,-38.4516,126.21,-0.873691,0.210048,-0.438798,5.568,0.201,-10000
46.7785,-35.8019,129.102,-0.0401265,-0.246825,-0.968229,5.244,0.147,-10000
35.146,-38.8245,130.817,0.800453,0.190307,-0.568382,3.69,0.156,33
41.7398,-37.7016,126.464,0.848969,0.0906217,-0.520614,5.622,0.27,-10000
33.6483,-36.6801,120.555,0.971095,-0.146324,0.188583,8.436,0.687,-27
41.4143,-37.5358,122.226,0.971006,-0.0676746,0.229278,9.519,1.437,-30
51.9783,-49.9965,120.935,-0.258126,0.958743,0.119089,3.297,1.395,-18
59.4587,-40.4132,129.16,-0.831705,0.28651,-0.475583,4.821,0.096,-10000
52.5864,-38.4371,125.612,-0.887283,0.207808,-0.411758,6.087,0.192,-10000
36.2232,-39.071,130.477,0.78915,0.205926,-0.578651,3.915,0.21,29
34.4655,-38.014,120.67,0.987008,-0.0442794,0.154447,6.123,1.719,-26
42.3428,-38.0479,122.011,0.982884,0.0357879,0.180714,8.739,0.795,-31
51.8467,-48.9876,120.97,-0.238901,0.970944,-0.0139577,3.084,1.488,-20
49.7996,-41.3,121.443,-0.273349,0.952766,0.132352,5.877,1.515,-33
59.9511,-39.4967,128.034,-0.833405,0.309132,-0.45812,4.704,0.09,-10000
53.0572,-37.3132,124.654,-0.891014,0.237076,-0.387155,5.685,0.174,-10000
48.4459,-33.1207,135.691,-0.021266,-0.144682,-0.98925,4.398,0.039,-10000
48.1978,-34.6502,127.855,-0.0407682,-0.237826,-0.970452,5.319,0.129,-10000
43.2047,-36.7636,125.215,0.841107,0.138812,-0.522753,5.532,0.183,-10000
35.726,-41.4619,121.589,0.932711,0.354005,-0.0687851,6.003,1.662,-21
60.3497,-38.9733,127.091,-0.836592,0.306606,-0.45399,4.785,0.09,-10000
53.4316,-36.825,123.74,-0.893893,0.230812,-0.384293,5.823,0.177,-10000
43.5589,-36.5078,124.236,0.842371,0.1711,-0.511015,5.736,0.201,-10000
44.513,-39.6043,120.986,0.71087,0.702957,0.022705,6.798,0.627,-34
51.487,-40.786,121.465,-0.315165,0.948913,-0.0153032,6.249,0.858,-32
61.5257,-38.867,127.093,-0.842868,0.3058,-0.442786,4.998,0.102,-10000
54.5463,-36.7476,123.86,-0.903104,0.224427,-0.366108,6.231,0.174,-10000
49.3896,-32.9696,135.052,0.017018,-0.112578,-0.993497,4.65,0.057,-10000
49.4329,-34.2903,127.178,-0.00619557,-0.217714,-0.975993,5.757,0.156,-10000
38.1752,-38.4037,128.723,0.770025,0.272486,-0.576899,4.146,0.165,30
44.6238,-36.5725,124.402,0.843314,0.185683,-0.504324,6.135,0.234,-10000
41.7598,-46.6837,121.205,0.505551,0.85622,-0.106325,4.194,2.367,-21
46.1595,-40.0663,121.016,0.596034,0.80079,0.058982,7.416,0.804,-34
52.42,-40.3007,121.763,-0.242413,0.960686,-0.135343,5.727,0.972,-34
40.0009,-38.3249,129.107,0.728655,0.311155,-0.610118,3.696,0.126,15
43.1575,-46.2005,121.335,0.492825,0.854887,-0.16215,3.789,1.539,-20
