X,Y,Z,α,β,γ,unipolar(mV),bipolar(mV),LAT(ms)
49.178,-18.5688,124.777,0.18774,-0.396714,0.898539,6.798,0.162,-58
40.501,-27.9247,129.847,0.802252,0.232724,0.549755,7.404,0.243,-75
50.8086,-17.9695,125.356,0.184592,-0.382937,0.905143,6.384,0.153,-57
41.9437,-27.0172,130.81,0.813413,0.240336,0.529715,6.942,0.159,-70
59.7834,-9.48932,137.809,0.344966,0.084945,0.934764,4.776,0.12,-62
56.5905,-10.8645,143.099,0.92675,0.3755,0.0115921,4.998,0.174,-69
59.32,-5.07237,145.104,0.706603,-0.506993,-0.49363,4.482,0.072,-64
64.7849,3.74309,129.253,-0.0569533,-0.540544,0.839386,3.249,0.48,16
61.3139,1.37164,148.347,0.376528,-0.591669,-0.712849,4.545,0.288,-70
64.5785,3.48971,154.112,0.160532,-0.516436,-0.841144,4.593,0.075,-10000
65.8093,4.28436,144.963,-0.0290669,-0.662597,0.748412,4.473,0.048,-10000
61.7501,0.565753,145.066,0.661798,-0.00735507,0.749646,4.692,0.183,-10000
70.0054,12.7863,155.016,-0.263165,-0.885018,-0.384041,4.977,1.11,75
65.8005,8.96944,162.26,0.0181265,-0.575937,-0.817293,4.617,0.306,109
70.1675,13.7066,155.424,-0.227735,-0.897335,-0.378057,4.422,1.068,80
65.8621,5.61533,146.598,-0.00319279,-0.703046,0.711137,4.263,0.042,-10000
68.0786,6.69099,152.581,-0.334822,-0.877458,-0.343456,4.251,0.078,69
64.8935,11.7748,141.79,0.247255,-0.802557,0.542925,3.825,0.243,28
60.936,-0.435097,151.721,0.905967,0.408018,-0.112892,4.773,0.045,-10000
65.6802,11.7463,142.507,0.224108,-0.797692,0.559878,3.87,0.072,27
66.5866,5.69777,147.512,0.00356461,-0.719111,0.694886,4.383,0.033,-10000
62.4218,1.81119,147.685,0.717996,-0.0317604,0.695322,4.647,0.027,-10000
67.808,8.58497,164.09,-0.0573157,-0.587455,-0.807225,4.941,0.315,-39
67.3403,4.08354,157.499,-0.0596188,-0.53807,-0.840789,4.563,0.069,-21
71.2469,13.4459,156.866,-0.185303,-0.923506,-0.335858,5.481,1.227,76
69.1326,6.21751,154.277,-0.343754,-0.885635,-0.312225,4.383,0.075,69
66.1585,11.0974,143.409,0.234469,-0.776508,0.584859,3.957,0.075,31
67.0652,5.18578,148.564,-0.00661948,-0.706266,0.707915,4.512,0.033,-10000
56.8422,2.02988,143.672,0.798582,-0.161912,0.5797,4.875,0.045,32
62.8795,1.30291,148.785,0.713437,-0.0202806,0.700426,4.743,0.021,-10000
61.9841,-0.994344,153.628,0.902742,0.41323,-0.119571,4.962,0.054,-10000
71.213,12.0845,157.178,-0.145973,-0.932614,-0.330035,4.119,1.134,78
69.3425,4.77014,154.669,-0.322143,-0.8985,-0.298198,4.266,0.087,71
66.0927,9.22666,143.555,0.258212,-0.747742,0.611726,3.72,0.072,31
67.2186,3.53125,148.916,0.0245094,-0.680524,0.732316,4.236,0.036,-10000
63.1746,-0.358834,149.293,0.717256,0.00567753,0.696787,4.404,0.03,-10000
54.7854,-4.54025,155.781,0.956873,0.175137,-0.23178,4.995,0.057,-10000
62.2547,-2.33618,154.262,0.914279,0.376762,-0.148811,4.599,0.048,-10000
70.2276,9.9477,156.442,-0.0883037,-0.947849,-0.306242,4.956,1.08,74
65.5612,6.61564,143.163,0.25151,-0.743327,0.619844,3.882,0.126,29
66.7787,0.978639,148.594,0.0538963,-0.669443,0.740906,4.422,0.036,-10000
62.8245,-2.95222,149.105,0.732316,0.0228476,0.680581,4.59,0.03,-10000
66.7648,4.11746,163.725,0.0124543,-0.621446,-0.783358,4.281,0.276,-24
68.8933,9.09374,156.092,0.0377096,-0.957081,-0.287356,4.398,0.984,79
64.9893,5.64673,142.91,0.227665,-0.757715,0.611586,3.678,0.075,31
62.3377,-3.84042,148.915,0.74966,-0.00297496,0.661817,4.29,0.033,-10000
66.3611,0.00607209,157.154,-0.0327822,-0.571142,-0.820197,4.395,0.093,-21
67.7031,2.18979,153.79,-0.225515,-0.93605,-0.270097,4.353,0.144,69
64.4126,6.63162,143.097,0.22231,-0.794156,0.565592,3.858,0.075,28
61.7709,-3.00866,148.883,0.771694,-0.0354522,0.635005,4.593,0.063,-10000
66.8957,6.76658,163.899,-0.0564204,-0.581646,-0.811483,4.509,0.333,105
66.4229,2.33332,157.263,-0.0617937,-0.526872,-0.847696,4.194,0.078,-21
69.2001,11.9905,156.611,-0.0610518,-0.934017,-0.351973,4.506,0.945,79
67.8534,4.62999,153.969,-0.276038,-0.90981,-0.309918,4.188,0.129,71
64.3659,9.72307,143.72,0.29411,-0.812972,0.502569,3.624,0.066,33
69.7095,13.7652,156.775,-0.0301232,-0.925996,-0.37633,5.244,1.317,76
64.1961,12.1361,144.376,0.348009,-0.837712,0.420866,3.912,0.075,31
63.5178,13.3864,144.581,0.384646,-0.847616,0.365506,3.813,0.231,33
67.4077,9.49157,162.938,-0.0374667,-0.55072,-0.833849,4.713,0.375,-38
68.315,7.64605,153.157,-0.325364,-0.860955,-0.391017,4.416,0.243,-62
67.175,5.76394,155.939,-0.115688,-0.487188,-0.8656,4.578,0.111,-18
70.0263,14.9869,156.485,-0.0393681,-0.882228,-0.469174,5.103,1.215,81
53.5869,4.33401,146.373,0.96601,-0.10837,0.234692,4.896,0.057,31
61.1294,3.64886,148.841,0.921658,-0.0631265,0.382834,4.635,0.045,-10000
61.7986,0.89944,153.167,0.832112,0.432397,-0.347307,4.773,0.063,-10000
65.9091,6.42561,155.625,-0.121704,-0.388554,-0.913353,4.416,0.198,-19
67.5943,8.94533,152.777,-0.422129,-0.783697,-0.455661,4.416,0.3,-61
63.7279,9.38236,147.85,0.235135,-0.869204,0.434967,4.287,0.042,-10000
60.4647,2.22333,152.77,0.83815,0.399776,-0.371057,4.539,0.096,-10000
64.9907,10.4709,161.094,-0.177143,-0.335087,-0.925385,4.563,0.471,-35
63.5593,7.91746,153.651,-0.180719,-0.303295,-0.935603,4.344,0.075,-21
65.7118,9.97644,151.195,-0.579783,-0.597482,-0.553957,4.356,0.297,-63
57.1396,17.8691,144.054,0.542105,-0.839972,0.0238692,3.642,0.096,30
57.0797,7.5332,146.761,0.934848,-0.214607,0.282848,4.32,0.054,-10000
68.6718,13.3859,154.471,-0.669225,-0.283253,-0.686954,5.217,1.5,73
56.7305,13.2231,143.698,0.393544,-0.779987,0.486564,4.008,0.252,-22
45.8586,11.3163,143.369,0.948372,-0.278429,0.151883,4.857,0.108,-63
53.4523,9.5518,145.011,0.951969,-0.163209,0.259072,4.554,0.054,-10000
58.911,13.0682,158.86,-0.149382,-0.203635,-0.967583,4.578,0.39,130
51.0812,21.2037,139.188,0.412962,-0.847582,0.333268,3.279,0.504,59
57.2959,13.5465,158.783,-0.114322,-0.211979,-0.970564,4.893,0.525,131
58.5342,12.1923,149.444,-0.674415,-0.120308,-0.728485,4.467,0.18,39
52.3895,22.12,138.454,0.0317786,-0.899946,0.434841,3.312,0.399,58
62.9095,13.0858,155.987,-0.617505,-0.0860633,-0.781845,4.119,0.456,107
41.5534,13.2108,142.164,0.963355,-0.19414,0.185088,4.575,0.201,62
43.0871,5.6285,150.834,0.830522,0.352882,-0.430939,5.229,0.12,-72
53.6401,15.8286,142.692,0.160169,-0.792769,0.588101,3.693,0.144,28
50.3625,8.26146,148.467,0.85442,0.413528,-0.314582,4.758,0.057,-10000
63.6561,12.085,157.28,-0.603799,-0.0874173,-0.792329,4.473,0.531,105
52.621,20.289,139.175,0.033295,-0.87001,0.491909,3.39,0.426,57
44.1172,4.03707,151.976,0.832899,0.358598,-0.421529,5.565,0.126,-74
51.4498,19.0038,139.172,0.186696,-0.877986,0.440777,3.144,0.348,58
42.6253,10.4586,143.064,0.954785,-0.192127,0.226878,4.281,0.111,52
63.0548,10.0327,156.913,-0.578942,-0.121726,-0.806231,4.08,0.501,107
51.2203,17.7322,138.864,0.205511,-0.89472,0.396537,3.042,0.333,59
53.3584,11.352,142.933,0.330949,-0.707501,0.624432,3.444,0.147,32
49.938,7.91085,144.677,0.944932,-0.147294,0.292246,4.059,0.048,-10000
50.6619,4.9626,148.541,0.854735,0.380584,-0.352964,4.467,0.066,28
55.5256,7.18382,151.991,-0.0573951,-0.247194,-0.967265,4.485,0.042,-10000
43.882,1.37708,152.491,0.84079,0.181721,-0.50995,5.217,0.147,-79
62.4136,8.70581,157.408,-0.555998,-0.0579651,-0.82916,4.101,0.528,103
42.1401,9.64373,143.442,0.944017,-0.298491,0.140482,4.506,0.201,46
56.6324,12.0713,159.157,-0.105736,-0.354556,-0.929037,4.962,0.303,117
62.6293,11.328,156.574,-0.597008,-0.152754,-0.787558,4.131,0.414,105
53.1386,12.7155,143.123,0.257185,-0.789733,0.556936,3.738,0.117,34
41.9135,10.963,142.481,0.943195,-0.263773,0.202005,4.677,0.246,46
43.3349,3.45176,151.602,0.850441,0.164597,-0.499658,5.082,0.111,-10000
49.8433,6.23844,148.095,0.851571,0.423352,-0.309192,4.503,0.054,-10000
55.2293,10.283,151.511,-0.125627,-0.21846,-0.967726,4.344,0.066,-10000
49.1509,9.97278,144.183,0.934076,-0.166345,0.31596,4.068,0.051,-10000
51.9996,20.6331,138.229,0.0305448,-0.885383,0.463858,3.624,0.45,-28
41.9819,11.8047,141.891,0.958524,-0.187746,0.214437,4.737,0.132,45
49.1911,11.011,143.581,0.936607,-0.167673,0.307657,4.062,0.054,-10000
55.1326,13.6843,143.321,0.328855,-0.725873,0.604121,4.026,0.309,-28
43.9407,12.1717,144.028,0.973695,-0.218938,0.0631208,4.902,0.366,58
67.755,2.23728,166.689,0.402991,-0.504929,-0.763312,4.953,1.155,96
69.6548,-1.76237,160.214,0.0751671,-0.499807,-0.862869,4.167,0.225,-38
66.1619,0.235945,167.97,0.48996,-0.441385,-0.751743,4.521,0.837,91
62.6846,4.69562,162.933,0.317069,-0.747051,-0.584279,4.182,0.102,107
62.6771,-10.2424,168.445,0.456599,0.129379,-0.880215,3.963,0.87,-16
65.1298,-0.68323,167.799,0.57507,-0.383242,-0.722786,4.548,0.846,92
67.8835,-3.97296,161.421,0.122483,-0.446765,-0.886227,3.831,0.21,-33
69.5768,7.02853,155.377,-0.0138696,-0.970214,0.241851,3.882,0.78,-80
55.764,-9.68898,162.193,0.864676,0.165745,-0.474199,4.38,0.054,-10000
62.7734,-7.96427,158.81,0.88916,0.265754,-0.372519,4.155,0.066,-10000
62.0191,-11.1884,167.802,0.497515,0.287978,-0.818259,4.524,0.696,-16
68.8913,-0.471647,156.54,-0.217,-0.974721,0.053204,4.212,0.084,81
67.7709,-2.93321,161.25,0.150158,-0.367872,-0.917673,3.843,0.198,-32
65.9445,0.0676232,166.564,0.556229,-0.303762,-0.773523,4.881,0.579,94
70.1628,9.23675,155.019,0.000960733,-0.993917,0.11013,4.098,0.855,-76
65.6441,6.26962,162.711,0.0954803,-0.739597,-0.666242,4.56,0.204,-50
71.411,6.07912,153.012,0.00876702,-0.998974,-0.0444222,3.957,0.411,-79
79.7578,-15.3377,143.832,0.0270627,-0.995644,-0.0892211,4.683,1.149,27
76.8653,-42.6653,140.775,0.0703024,0.970319,-0.231383,5.079,0.141,-74
77.5041,-34.8154,139.686,0.0896231,0.995109,-0.0415351,4.848,0.066,-10000
80.5404,-39.0792,146.883,0.181862,0.602686,-0.776979,5.715,0.657,-33
79.4496,-16.2535,142.73,0.0367592,-0.986914,-0.157002,4.317,1.197,28
76.6411,-41.9359,138.931,0.0760508,0.985027,-0.154719,5.382,0.144,-75
79.6529,-15.7519,141.848,0.059871,-0.968085,-0.243368,4.635,1.191,29
79.3078,-14.1059,141.134,0.262689,-0.822776,-0.504019,4.485,0.822,28
79.1484,-20.6155,137.255,-0.298893,-0.825616,-0.478562,4.323,0.231,-19
80.6741,-18.2672,138.977,0.529127,-0.00459198,-0.84853,4.779,0.594,24
79.4057,-18.4492,130.615,-0.830558,0.246807,-0.499259,4.962,0.288,-27
82.0909,-26.8036,126.77,-0.524852,0.83872,-0.145187,3.765,0.45,-16
71.981,-15.4622,140.318,0.104408,-0.00186414,-0.994533,4.323,0.09,-10000
74.4093,-30.1788,132.647,-0.0443093,0.879975,-0.472948,5.319,0.084,-10000
81.6511,-29.1284,126.328,-0.4895,0.86494,-0.110762,3.969,1.056,-11
80.0709,-11.1642,136.667,-0.504296,-0.282438,-0.816036,6.45,1.209,-31
76.3631,-14.6093,130.664,-0.427084,-0.581964,-0.692038,5.259,0.453,-23
72.8825,-16.7678,140.153,0.0703541,0.0085597,-0.997485,4.842,0.105,-10000
73.3297,-33.1626,132.555,0.0328482,0.915223,-0.401607,4.953,0.075,-10000
72.5965,-35.5531,132.489,0.0352189,0.896977,-0.440673,5.073,0.078,-10000
72.6582,-28.597,128.579,-0.0197597,0.843151,-0.537313,5.016,0.141,-46
78.626,-35.983,125.566,-0.389976,0.912175,-0.125919,4.497,0.333,-21
75.327,-28.7447,125.197,-0.435667,0.899478,0.0336719,4.938,0.222,-10000
71.6229,-37.4269,132.871,-0.0300522,0.820373,-0.571038,5.562,0.066,-10000
78.0942,-37.9522,125.487,-0.426285,0.894971,-0.131562,5.13,0.405,-23
74.5522,-30.8327,125.106,-0.460252,0.887051,0.0361833,5.196,0.258,-10000
79.6152,-34.2546,130.418,-0.124667,0.755001,-0.643763,3.555,0.816,-4
79.716,-22.069,135.092,-0.51227,0.193343,-0.836778,7.176,2.202,-20
75.2948,-23.1261,129.282,-0.613011,-0.455543,-0.645521,4.725,0.369,-10000
70.2673,-30.6762,128.224,0.0272709,0.836812,-0.546811,4.767,0.147,-10000
74.2274,-23.2355,128.937,-0.642341,-0.432064,-0.633024,4.164,0.219,-10000
77.7994,-36.1129,124.513,-0.440326,0.892578,-0.0970398,4.905,0.384,-25
79.536,-32.175,129.327,-0.148474,0.785677,-0.600556,3.567,0.762,-11
74.7495,-21.3979,128.339,-0.631897,-0.479474,-0.608942,4.719,0.348,-10000
71.6844,-22.0675,138.31,-0.103074,-0.106949,-0.988907,4.722,0.153,11
78.2044,-34.791,123.834,-0.395045,0.917128,-0.0530554,4.44,0.324,-24
74.7989,-27.5789,123.875,-0.456957,0.887245,0.0631474,4.944,0.129,-10000
75.7743,-19.6846,127.937,-0.625584,-0.488133,-0.608581,5.229,0.318,-10000
72.2245,-21.6302,130.112,-0.0330344,-0.198371,-0.97957,4.845,0.225,-44
80.1379,-19.4766,131.793,-0.248008,0.702385,-0.667193,7.323,2.301,-29
64.0469,-12.4464,111.965,-0.735039,0.662457,-0.144462,8.4,0.984,-32
64.9484,-10.9112,112.584,-0.835903,0.505876,-0.21297,7.983,1.413,-38
70.6083,-4.19769,119.182,-0.794083,-0.203692,-0.572662,2.877,1.122,-21
64.0545,-12.1137,117.113,-0.44946,0.148297,-0.880905,6.75,0.252,-21
67.4701,-14.4822,117.72,-0.564984,0.0339731,-0.824402,6.015,0.444,-17
75.0875,-22.4267,113.167,-0.868683,0.468442,-0.161095,10.509,4.452,-40
75.403,-8.67446,118.904,-0.76162,-0.364134,-0.536043,5.466,1.119,-4
69.1584,-11.8597,115.108,-0.800858,-0.43283,-0.413866,6.765,1.233,-33
76.716,-24.6416,114.115,-0.940648,0.308579,-0.141283,11.448,4.218,-36
69.4419,-21.5279,113.353,-0.88079,0.470915,-0.0494658,18.117,15.243,-41
68.9048,-21.1823,115.55,-0.640487,0.507469,-0.576413,8.901,3.804,-43
70.0738,-16.3164,115.329,-0.832837,-0.368497,-0.413028,8.133,1.089,-32
36.3441,-42.7689,130.38,0.903102,0.133169,-0.408256,8.916,1.101,-75
40.6588,-48.324,127.404,0.853747,0.452525,-0.257559,9.75,2.262,-86
47.8492,-45.7094,127.085,0.962132,0.209464,0.174433,8.385,0.174,-80
6.03776,-1.38285,122.495,0.660966,0.130815,-0.738926,2.928,0.099,-10000
2.66653,7.86099,115.94,0.590604,-0.37866,-0.712603,1.845,0.591,3
9.24023,5.34058,121.25,0.477229,-0.410385,-0.777069,3.123,0.153,-40
12.2615,1.72281,114.866,0.279811,-0.495753,-0.822152,3.918,0.21,-63
14.4829,-31.8792,115.245,0.905682,0.154066,0.394973,10.377,3.651,-68
18.4409,-27.4822,116.33,0.167677,0.981649,-0.0908331,10.416,0.762,-66
16.375,-24.4852,111.233,0.480725,0.380798,0.789871,9.615,0.504,-65
18.594,-26.7087,115.683,0.149513,0.98575,-0.0770924,9.834,0.492,-64
10.806,-16.3867,124.702,0.614502,-0.28434,-0.735893,6.936,0.228,-43
15.6002,-18.9586,118.849,0.584377,-0.358807,-0.727847,7.089,0.174,-10000
19.0473,-21.9022,128.192,0.0465852,0.167296,-0.984806,7.425,1.638,-47
14.6879,-19.5074,111.777,0.878816,-0.151579,0.452446,8.088,0.396,-37
7.74331,-19.3825,108.778,0.990076,0.016351,0.139582,9.681,0.6,-57
24.0351,-23.3418,114.473,-0.475871,0.873484,-0.102821,10.539,0.909,-61
21.6914,-20.7675,127.098,0.082429,0.256181,-0.963108,8.181,1.209,-54
16.9119,-17.362,117.374,0.621384,-0.320423,-0.71499,6.828,0.15,-10000
8.43006,-18.3004,107.462,0.948995,0.00849595,0.315176,8.712,0.735,-48
26.534,-35.572,116.835,-0.51464,0.857391,-0.00522664,15.135,3.516,-66
11.7868,-17.7563,126.119,0.556936,-0.393661,-0.731336,7.278,0.687,-42
10.1388,-28.2364,107.992,0.837185,0.0953451,0.538545,8.898,3.627,-53
16.0174,-26.4415,112.846,0.640653,0.354938,0.68087,9.864,1.062,-56
25.9201,-36.6509,116.746,-0.55359,0.825136,0.112645,17.097,6.939,-63
21.4358,-30.0626,117.35,-0.567735,0.822317,0.0383548,11.289,1.332,-60
18.7517,-25.8963,130.825,0.0615996,0.149685,-0.986813,8.508,2.118,-53
11.2078,-18.5308,126.576,0.530494,-0.433493,-0.728464,6.864,0.858,-37
15.3735,-22.3539,120.936,0.511386,-0.522671,-0.682129,7.083,0.288,-26
8.6921,-29.353,109.336,0.918324,0.131359,0.373397,9.768,4.452,-48
14.99,-27.5657,113.489,0.669221,0.318051,0.671555,9.549,0.753,-52
24.6625,-36.7175,114.883,-0.541051,0.840981,-0.00390924,15.321,1.704,-65
20.4438,-29.9373,115.166,-0.513942,0.854577,0.0745735,10.923,0.78,-62
10.5336,-18.7227,124.96,0.548149,-0.377285,-0.746451,8.097,0.699,-41
13.0019,-23.78,112.357,0.816433,-0.245829,0.522499,8.496,0.627,-29
10.1406,-30.4596,105.394,0.617595,0.360985,0.69876,10.347,2.61,-59
14.8115,-27.5158,111.171,0.550471,0.375189,0.745798,9.861,0.705,-61
24.6374,-35.285,114.075,-0.454615,0.88802,0.0688949,17.559,6.198,-63
20.9497,-28.2067,114.618,-0.467304,0.88157,0.066797,11.139,1.374,-61
18.3494,-23.7057,128.298,0.0820885,0.104201,-0.991163,8.121,2.082,-52
18.5743,-23.2724,120.342,-0.0257753,0.00427735,-0.999659,7.635,0.234,-57
7.05093,-20.8846,107.496,0.766055,-0.174225,0.618713,8.922,0.747,-38
13.5262,-22.2865,111.921,0.854351,-0.1766,0.48877,7.665,0.252,-27
24.9812,-34.0598,113.877,-0.453609,0.88757,0.0803692,15.45,1.941,-58
21.339,-26.9538,114.28,-0.457072,0.889196,0.0204142,11.019,1.059,-59
18.4366,-22.7597,127.713,0.0851639,0.124029,-0.988617,7.797,1.89,-51
25.8386,-33.0645,114.4,-0.425835,0.903306,-0.051978,14.469,1.728,-65
19.695,-21.1947,119.409,0.00857358,0.0522168,-0.998599,7.284,0.144,-54
10.3838,-16.6266,122.669,0.665305,-0.248067,-0.704153,7.2,0.636,-40
8.18599,-21.6627,106.498,0.832651,0.0203444,0.553425,9.09,0.762,-46
14.9249,-21.2819,110.78,0.852402,0.0748672,0.517499,7.788,0.246,-28
9.4814,-27.407,110.049,0.924142,0.3495,-0.154309,8.541,2.502,-56
10.1882,-27.0296,113.382,0.863088,0.145716,-0.483576,9.477,5.103,-51
16.6222,-24.1385,112.226,0.788366,0.589187,0.177024,10.386,0.93,-59
26.6259,-32.4046,115.375,-0.403043,0.889421,-0.215606,12.708,2.235,-59
16.3244,-18.9748,116.299,0.757785,-0.219287,-0.614553,7.932,0.459,-43
11.2209,-27.6485,113.815,0.797461,0.181909,-0.575295,8.796,7.005,-53
24.1725,-24.2832,114.082,-0.432489,0.87918,-0.199988,11.577,0.999,-65
21.369,-19.9846,118.384,0.041767,0.113182,-0.992696,8.091,0.276,-57
10.4639,-18.4412,120.405,0.803909,0.0126684,-0.594618,9.417,1.785,-46
10.5891,-23.3216,105.81,0.803611,0.340829,0.487898,10.713,2.73,-54
17.0757,-20.854,109.776,0.818345,0.276201,0.504008,9.288,0.495,-56
12.3379,-27.3441,113.777,0.778708,0.312604,-0.543961,10.509,6.519,-53
18.2337,-23.4191,111.915,0.726378,0.684526,0.0616401,9.954,0.654,-63
21.3065,-20.9046,126.088,0.123492,0.221954,-0.967205,8.007,2.016,-62
11.6448,-22.9773,105.003,0.750916,0.360944,0.553032,9.855,2.673,-57
12.9525,-26.5868,114.064,0.76695,0.265583,-0.584168,12.03,8.841,-57
11.4045,-18.1995,120.933,0.778123,-0.00492748,-0.628092,9.777,1.866,-47
18.1364,-20.7727,109.475,0.745386,0.293562,0.598516,9.573,0.501,-57
27.5056,-31.7139,116.648,-0.231564,0.936989,-0.261592,13.602,2.091,-69
17.6396,-18.9854,116.23,0.79092,-0.106056,-0.602658,7.68,0.357,-10000
12.2747,-23.8072,104.646,0.704964,0.35289,0.615219,9.387,2.073,-57
11.621,-24.7601,104.983,0.748353,0.397695,0.530855,10.047,1.689,-53
17.6089,-21.9152,109.437,0.749246,0.313843,0.583209,9.609,0.537,-57
21.1672,-21.9156,126.267,0.136534,0.191914,-0.971868,8.415,2.325,-63
18.5381,-24.3677,112.133,0.731973,0.680959,0.0225901,9.84,0.699,-67
17.0323,-19.7402,115.425,0.796973,-0.100039,-0.595673,8.229,0.432,-57
11.9469,-24.228,103.754,0.697879,0.347454,0.626291,9.834,1.683,-55
10.9146,-19.3999,119.983,0.782955,0.0317072,-0.62127,9.999,2.142,-45
17.7431,-22.1024,108.445,0.72215,0.323482,0.61144,9.345,0.729,-59
28.3724,-30.3389,116.68,-0.297473,0.892473,-0.339119,14.43,1.815,-67
13.6479,-26.0056,115.183,0.712255,0.101323,-0.694569,12.168,9.042,-54
19.2261,-22.9074,112.179,0.72239,0.685836,-0.0882175,10.029,0.714,-63
28.5743,-31.1636,117.462,-0.285515,0.922329,-0.260367,14.289,1.74,-69
18.0031,-18.9873,116.1,0.802919,-0.11753,-0.584386,8.394,0.48,-59
13.6437,-26.8039,115.839,0.727723,0.0809981,-0.681072,10.221,5.934,-57
19.3066,-23.8093,112.937,0.72967,0.679536,-0.0762452,10.344,0.528,-66
28.1117,-33.226,117.964,-0.285766,0.941539,-0.178445,14.013,2.286,-69
21.3267,-22.453,127.474,0.124526,0.117976,-0.985178,8.727,2.439,-60
11.2289,-19.424,121.509,0.790139,-0.121865,-0.600691,10.056,2.559,-49
17.5974,-20.6359,116.832,0.802289,-0.181171,-0.568779,8.1,0.483,-58
12.2373,-26.1491,105.727,0.73841,0.385577,0.553246,10.152,1.866,-56
18.1291,-23.3995,110.366,0.735135,0.302121,0.606876,9.432,0.726,-58
12.9435,-28.8088,116.094,0.796077,0.0807714,-0.599781,11.505,7.92,-55
18.8847,-25.806,113.62,0.730918,0.68102,-0.0443841,10.269,0.729,-65
27.7873,-35.2715,118.827,-0.331976,0.924374,-0.187948,14.103,2.001,-64
20.6646,-24.1013,128.465,0.118408,0.0893114,-0.98894,9.003,2.466,-57
21.2579,-23.8115,120.517,0.0300554,-0.0167395,-0.999408,8.364,0.351,-57
10.6093,-20.882,122.335,0.784174,-0.154924,-0.600891,10.29,2.532,-46
16.9329,-22.4746,117.725,0.797403,-0.243382,-0.55219,8.4,0.489,-56
11.9611,-27.5208,105.819,0.68242,0.305348,0.664128,10.392,1.935,-53
17.5327,-25.3107,111.109,0.710723,0.247276,0.658579,9.828,0.606,-57
12.1189,-30.6996,116.797,0.807296,0.0254596,-0.589597,9.474,5.139,-52
18.1227,-27.9492,114.48,0.740579,0.671746,-0.0172973,10.482,0.585,-62
27.0548,-36.993,119.775,-0.441119,0.827509,-0.347336,12.528,2.874,-62
19.7081,-25.2652,128.939,0.0967164,0.0197093,-0.995117,8.574,2.34,-55
20.1548,-25.5155,120.978,0.0150779,-0.082285,-0.996495,8.034,0.369,-58
9.87283,-21.8766,122.938,0.765621,-0.218721,-0.604968,9.966,2.703,-44
10.8177,-29.719,106.325,0.679452,0.323795,0.658408,10.227,1.482,-54
16.362,-27.3886,111.591,0.706907,0.258915,0.658214,9.408,0.642,-55
10.4929,-31.1483,116.498,0.776514,-0.186106,-0.601988,9.966,6.756,-51
16.586,-29.5582,114.524,0.810345,0.581635,0.0710032,10.398,0.732,-61
26.2316,-38.2154,120.227,-0.472261,0.769481,-0.429964,13.095,2.817,-61
22.4341,-31.8941,117.162,-0.47752,0.811529,-0.336741,12.108,0.978,-63
18.8063,-26.6311,128.682,0.113847,0.0140848,-0.993398,8.88,2.454,-54
15.4548,-25.0992,117.926,0.734207,-0.403816,-0.545777,8.43,0.486,-10000
15.8411,-28.7904,111.246,0.687322,0.259774,0.678311,9.816,0.588,-53
9.9031,-32.2874,116.608,0.721244,-0.189342,-0.6663,9.258,5.379,-49
15.86,-30.8185,114.344,0.830743,0.553753,0.0567753,10.599,0.591,-59
8.90858,-23.1036,122.663,0.753383,-0.144506,-0.641507,9.99,2.574,-47
25.9905,-37.2526,118.948,-0.329731,0.916265,-0.227454,13.068,2.895,-63
22.8392,-30.3391,116.631,-0.459359,0.815226,-0.352698,12.048,0.984,-65
18.912,-25.6252,128.019,0.130122,0.0527493,-0.990094,8.907,2.484,-56
9.53052,-21.6904,121.617,0.772735,-0.160067,-0.614214,10.269,2.625,-45
11.0519,-29.7927,105.134,0.663028,0.348308,0.662628,10.191,1.539,-55
16.3962,-27.3184,110.535,0.673417,0.27044,0.68802,9.855,0.621,-56
10.0754,-31.7762,115.354,0.84899,-0.00877625,-0.528336,9.255,5.352,-51
26.206,-35.932,117.915,-0.326448,0.920861,-0.213183,12.495,3.258,-67
23.0444,-28.9177,115.889,-0.464926,0.835156,-0.293868,12.039,1.131,-69
19.0823,-24.1449,127.567,0.148541,0.0343159,-0.988311,8.712,2.379,-61
15.7913,-22.7624,116.799,0.796058,-0.254877,-0.548934,8.175,0.516,-10000
11.0739,-28.7612,105.061,0.670202,0.377638,0.63892,10.296,1.689,-59
16.5067,-26.0068,110.237,0.688288,0.311089,0.655349,9.621,0.672,-61
16.9981,-28.3533,113.416,0.738796,0.673332,0.0283588,10.569,0.789,-66
26.5499,-34.4355,117.401,-0.363415,0.879211,-0.308088,13.695,2.796,-62
16.2407,-21.5502,116.18,0.825353,-0.169174,-0.538677,8.478,0.474,-10000
11.6099,-26.7421,104.378,0.664992,0.369223,0.649199,10.284,1.788,-54
11.7911,-25.7622,103.998,0.663726,0.359825,0.655739,10.365,1.851,-59
10.1414,-20.0276,119.844,0.821549,0.0366703,-0.568958,10.062,2.382,-45
12.3573,-28.3811,114.589,0.836583,0.196949,-0.511214,12.351,9.6,-52
20.3267,-21.2988,126.386,0.185796,0.0838779,-0.979002,9.141,2.574,-59
12.6265,-27.0788,115.079,0.766773,0.127642,-0.6291,11.934,8.352,-55
25.2744,-23.9533,114.77,-0.503206,0.806066,-0.311516,12.039,1.059,-34
20.5604,-22.7479,126.844,0.151338,0.10337,-0.983062,8.907,2.433,-62
19.9384,-24.7364,128.053,0.153082,0.00800621,-0.988181,8.76,2.424,-54
16.5263,-23.5753,117.2,0.799588,-0.281074,-0.530714,8.4,0.603,-53
